16,16,32,32,32,32,60,60,60,60,60,60,60,60,32,60,60,60,60,60,60,60,60,32,16,16,16,16,16,16,16,16,32,32,32,32,32,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,16,16
16,16,32,32,74,73,56,56,56,56,56,56,56,56,32,56,56,56,56,56,56,56,56,32,56,56,56,56,56,56,56,56,32,32,32,32,32,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,16,16
16,16,73,73,56,56,56,56,56,56,56,56,56,56,32,56,56,56,56,56,56,56,56,32,32,32,75,56,56,56,56,56,56,32,32,32,32,32,32,32,32,75,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,16,16
16,16,56,80,56,56,56,56,56,56,56,56,56,56,32,56,56,56,56,56,56,56,56,32,32,32,32,32,32,74,56,56,56,56,80,32,78,56,56,78,32,32,73,56,56,56,56,80,56,56,56,56,56,56,56,56,56,56,16,16
16,16,56,80,56,56,56,80,80,80,56,56,56,56,32,56,56,56,56,56,56,56,56,56,56,73,32,32,32,56,56,56,56,56,80,32,56,56,56,56,56,32,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,16,16
16,16,56,80,80,56,56,80,80,80,56,56,56,56,32,56,56,56,56,56,56,56,56,56,56,56,32,32,32,56,56,56,56,56,80,32,56,56,56,56,56,32,56,56,56,56,56,56,56,56,56,56,80,56,56,56,56,56,16,16
16,16,56,80,80,56,56,80,80,80,56,56,56,56,32,56,56,56,56,56,56,56,56,56,56,56,32,32,32,56,56,56,56,56,56,56,56,56,56,56,56,32,56,56,56,56,56,56,56,80,80,56,80,56,56,56,56,56,16,16
16,16,56,80,80,56,56,80,80,80,56,56,56,80,32,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,73,32,32,32,32,72,56,56,56,56,56,56,80,56,56,56,56,56,16,16
16,16,56,80,80,56,56,56,56,56,56,56,56,56,32,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,32,32,32,72,56,56,56,56,56,56,80,56,56,56,56,56,16,16
16,16,56,56,56,56,56,56,56,56,56,56,32,32,32,32,32,32,32,32,32,32,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,74,32,32,32,56,56,56,56,56,56,56,56,56,56,56,56,56,16,16
16,16,56,56,56,80,56,56,56,56,56,56,32,32,32,32,32,32,-1,32,32,32,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,32,32,32,56,56,56,56,56,56,56,56,56,56,56,56,56,16,16
16,16,56,56,56,56,56,56,80,80,80,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,80,56,56,56,56,16,16
16,16,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,56,80,56,56,56,56,16,16
